leg,instrument_name,strike,option_type,expiry,entry_price,entry_iv,entry_underlying,entry_gap_hours,data_quality_ok,session_start,session_close,session_type,session_dow,spot_at_open
otm_put,BTC-13JAN21-30000-P,30000.0,P,2021-01-13 08:00:00+00:00,0.0015,2.0248,36135.84,0.11,True,2021-01-12 08:00:00+00:00,2021-01-13 08:00:00+00:00,weekday,tuesday,35776.17
atm_call,BTC-14JAN21-34000-C,34000.0,C,2021-01-14 08:00:00+00:00,0.038,1.3613,34630.76,0.93,True,2021-01-13 08:00:00+00:00,2021-01-14 08:00:00+00:00,weekday,wednesday,34490.64
atm_put,BTC-14JAN21-34000-P,34000.0,P,2021-01-14 08:00:00+00:00,0.02,1.4547,34749.08,0.3,True,2021-01-13 08:00:00+00:00,2021-01-14 08:00:00+00:00,weekday,wednesday,34490.64
otm_call,BTC-14JAN21-40000-C,40000.0,C,2021-01-14 08:00:00+00:00,0.0005,1.3261,34651.6,0.54,True,2021-01-13 08:00:00+00:00,2021-01-14 08:00:00+00:00,weekday,wednesday,34490.64
otm_put,BTC-14JAN21-29000-P,29000.0,P,2021-01-14 08:00:00+00:00,0.001,1.8201,34604.72,0.51,True,2021-01-13 08:00:00+00:00,2021-01-14 08:00:00+00:00,weekday,wednesday,34490.64
atm_call,BTC-15JAN21-38000-C,38000.0,C,2021-01-15 08:00:00+00:00,0.034,1.4255000000000002,38343.51,1.09,True,2021-01-14 08:00:00+00:00,2021-01-15 08:00:00+00:00,weekday,thursday,38388.44
atm_put,BTC-15JAN21-38000-P,38000.0,P,2021-01-15 08:00:00+00:00,0.0205,1.3037,38490.0,0.71,True,2021-01-14 08:00:00+00:00,2021-01-15 08:00:00+00:00,weekday,thursday,38388.44
otm_call,BTC-15JAN21-44000-C,44000.0,C,2021-01-15 08:00:00+00:00,0.0035,1.881,38307.04,1.1,True,2021-01-14 08:00:00+00:00,2021-01-15 08:00:00+00:00,weekday,thursday,38388.44
otm_put,BTC-15JAN21-33000-P,33000.0,P,2021-01-15 08:00:00+00:00,0.0015,1.757,38492.83,0.76,True,2021-01-14 08:00:00+00:00,2021-01-15 08:00:00+00:00,weekday,thursday,38388.44
atm_call,BTC-16JAN21-38000-C,38000.0,C,2021-01-16 08:00:00+00:00,0.0315,1.3246,38290.56,0.63,True,2021-01-15 08:00:00+00:00,2021-01-16 08:00:00+00:00,weekday,friday,38256.82
atm_put,BTC-16JAN21-38000-P,38000.0,P,2021-01-16 08:00:00+00:00,0.024,1.3615000000000002,38290.25,0.63,True,2021-01-15 08:00:00+00:00,2021-01-16 08:00:00+00:00,weekday,friday,38256.82
otm_call,BTC-16JAN21-44000-C,44000.0,C,2021-01-16 08:00:00+00:00,0.002,1.6491999999999998,38265.77,0.47,True,2021-01-15 08:00:00+00:00,2021-01-16 08:00:00+00:00,weekday,friday,38256.82
otm_put,BTC-16JAN21-34000-P,34000.0,P,2021-01-16 08:00:00+00:00,0.004,1.7724000000000002,38261.33,0.47,True,2021-01-15 08:00:00+00:00,2021-01-16 08:00:00+00:00,weekday,friday,38256.82
atm_call,BTC-17JAN21-37000-C,37000.0,C,2021-01-17 08:00:00+00:00,0.0245,1.4079,36588.78,0.03,True,2021-01-16 08:00:00+00:00,2021-01-17 08:00:00+00:00,weekend,saturday,37463.24
atm_put,BTC-17JAN21-37000-P,37000.0,P,2021-01-17 08:00:00+00:00,0.0245,1.4288999999999998,37362.22,0.59,True,2021-01-16 08:00:00+00:00,2021-01-17 08:00:00+00:00,weekend,saturday,37463.24
otm_call,BTC-17JAN21-43000-C,43000.0,C,2021-01-17 08:00:00+00:00,0.0005,1.4441,36623.21,0.05,True,2021-01-16 08:00:00+00:00,2021-01-17 08:00:00+00:00,weekend,saturday,37463.24
otm_put,BTC-17JAN21-32000-P,32000.0,P,2021-01-17 08:00:00+00:00,0.0035,1.8637,36580.36,0.04,True,2021-01-16 08:00:00+00:00,2021-01-17 08:00:00+00:00,weekend,saturday,37463.24
atm_call,BTC-18JAN21-35000-C,35000.0,C,2021-01-18 08:00:00+00:00,0.0215,1.3187,34546.83,0.71,True,2021-01-17 08:00:00+00:00,2021-01-18 08:00:00+00:00,weekend,sunday,34710.0
atm_put,BTC-18JAN21-35000-P,35000.0,P,2021-01-18 08:00:00+00:00,0.027,1.3128,34956.63,1.31,True,2021-01-17 08:00:00+00:00,2021-01-18 08:00:00+00:00,weekend,sunday,34710.0
otm_call,BTC-18JAN21-40000-C,40000.0,C,2021-01-18 08:00:00+00:00,0.0005,1.2988,34838.47,1.07,True,2021-01-17 08:00:00+00:00,2021-01-18 08:00:00+00:00,weekend,sunday,34710.0
otm_put,BTC-18JAN21-32000-P,32000.0,P,2021-01-18 08:00:00+00:00,0.008,1.6531,34581.28,0.62,True,2021-01-17 08:00:00+00:00,2021-01-18 08:00:00+00:00,weekend,sunday,34710.0
atm_call,BTC-19JAN21-36000-C,36000.0,C,2021-01-19 08:00:00+00:00,0.028,1.0759,36400.95,1.46,True,2021-01-18 08:00:00+00:00,2021-01-19 08:00:00+00:00,weekday,monday,36209.41
atm_put,BTC-19JAN21-36000-P,36000.0,P,2021-01-19 08:00:00+00:00,0.022,1.1592,36136.03,0.04,True,2021-01-18 08:00:00+00:00,2021-01-19 08:00:00+00:00,weekday,monday,36209.41
otm_call,BTC-19JAN21-42000-C,42000.0,C,2021-01-19 08:00:00+00:00,0.001,1.5311,36097.7,0.01,True,2021-01-18 08:00:00+00:00,2021-01-19 08:00:00+00:00,weekday,monday,36209.41
otm_put,BTC-19JAN21-31000-P,31000.0,P,2021-01-19 08:00:00+00:00,0.0025,1.9054,36102.09,0.02,True,2021-01-18 08:00:00+00:00,2021-01-19 08:00:00+00:00,weekday,monday,36209.41
atm_call,BTC-20JAN21-37000-C,37000.0,C,2021-01-20 08:00:00+00:00,0.0295,1.2025,37316.88,0.36,True,2021-01-19 08:00:00+00:00,2021-01-20 08:00:00+00:00,weekday,tuesday,37218.42
atm_put,BTC-20JAN21-37000-P,37000.0,P,2021-01-20 08:00:00+00:00,0.016,1.048,37428.71,0.37,True,2021-01-19 08:00:00+00:00,2021-01-20 08:00:00+00:00,weekday,tuesday,37218.42
otm_call,BTC-20JAN21-43000-C,43000.0,C,2021-01-20 08:00:00+00:00,0.0005,1.3609,37263.42,1.84,True,2021-01-19 08:00:00+00:00,2021-01-20 08:00:00+00:00,weekday,tuesday,37218.42
otm_put,BTC-20JAN21-32000-P,32000.0,P,2021-01-20 08:00:00+00:00,0.001,1.6244,37308.07,0.62,True,2021-01-19 08:00:00+00:00,2021-01-20 08:00:00+00:00,weekday,tuesday,37218.42
atm_call,BTC-21JAN21-35000-C,35000.0,C,2021-01-21 08:00:00+00:00,0.034,1.0213,35790.35,0.58,True,2021-01-20 08:00:00+00:00,2021-01-21 08:00:00+00:00,weekday,wednesday,35499.25
atm_put,BTC-21JAN21-35000-P,35000.0,P,2021-01-21 08:00:00+00:00,0.01,0.9549,35823.09,0.53,True,2021-01-20 08:00:00+00:00,2021-01-21 08:00:00+00:00,weekday,wednesday,35499.25
otm_call,BTC-21JAN21-41000-C,41000.0,C,2021-01-21 08:00:00+00:00,0.001,1.4013,35856.49,0.51,True,2021-01-20 08:00:00+00:00,2021-01-21 08:00:00+00:00,weekday,wednesday,35499.25
otm_put,BTC-21JAN21-32000-P,32000.0,P,2021-01-21 08:00:00+00:00,0.0015,1.3692,35865.49,0.51,True,2021-01-20 08:00:00+00:00,2021-01-21 08:00:00+00:00,weekday,wednesday,35499.25
atm_call,BTC-22JAN21-33000-C,33000.0,C,2021-01-22 08:00:00+00:00,0.019,1.0129,32879.52,1.31,True,2021-01-21 08:00:00+00:00,2021-01-22 08:00:00+00:00,weekday,thursday,33221.52
atm_put,BTC-22JAN21-33000-P,33000.0,P,2021-01-22 08:00:00+00:00,0.018,1.0208,33166.03,1.43,True,2021-01-21 08:00:00+00:00,2021-01-22 08:00:00+00:00,weekday,thursday,33221.52
otm_call,BTC-22JAN21-38000-C,38000.0,C,2021-01-22 08:00:00+00:00,0.0005,1.3584,32927.21,1.66,True,2021-01-21 08:00:00+00:00,2021-01-22 08:00:00+00:00,weekday,thursday,33221.52
otm_put,BTC-22JAN21-29000-P,29000.0,P,2021-01-22 08:00:00+00:00,0.004,1.895,32836.65,1.86,True,2021-01-21 08:00:00+00:00,2021-01-22 08:00:00+00:00,weekday,thursday,33221.52
atm_call,BTC-23JAN21-32000-C,32000.0,C,2021-01-23 08:00:00+00:00,0.0105,1.205,30774.63,0.42,True,2021-01-22 08:00:00+00:00,2021-01-23 08:00:00+00:00,weekday,friday,31519.15
atm_put,BTC-23JAN21-32000-P,32000.0,P,2021-01-23 08:00:00+00:00,0.046,1.2661,30989.62,0.56,True,2021-01-22 08:00:00+00:00,2021-01-23 08:00:00+00:00,weekday,friday,31519.15
otm_call,BTC-23JAN21-37000-C,37000.0,C,2021-01-23 08:00:00+00:00,0.001,1.6187,31725.49,1.88,True,2021-01-22 08:00:00+00:00,2021-01-23 08:00:00+00:00,weekday,friday,31519.15
otm_put,BTC-23JAN21-27000-P,27000.0,P,2021-01-23 08:00:00+00:00,0.002,1.8272,31359.51,0.91,True,2021-01-22 08:00:00+00:00,2021-01-23 08:00:00+00:00,weekday,friday,31519.15
atm_call,BTC-24JAN21-33000-C,33000.0,C,2021-01-24 08:00:00+00:00,0.015,0.8473999999999999,32797.36,0.07,True,2021-01-23 08:00:00+00:00,2021-01-24 08:00:00+00:00,weekend,saturday,32977.96
atm_put,BTC-24JAN21-33000-P,33000.0,P,2021-01-24 08:00:00+00:00,0.021,0.8603000000000001,32793.47,0.07,True,2021-01-23 08:00:00+00:00,2021-01-24 08:00:00+00:00,weekend,saturday,32977.96
otm_call,BTC-24JAN21-35000-C,35000.0,C,2021-01-24 08:00:00+00:00,0.0025,0.9162,33006.87,1.0,True,2021-01-23 08:00:00+00:00,2021-01-24 08:00:00+00:00,weekend,saturday,32977.96
otm_put,BTC-24JAN21-29000-P,29000.0,P,2021-01-24 08:00:00+00:00,0.001,1.3642,32766.63,1.45,True,2021-01-23 08:00:00+00:00,2021-01-24 08:00:00+00:00,weekend,saturday,32977.96
atm_call,BTC-25JAN21-33000-C,33000.0,C,2021-01-25 08:00:00+00:00,0.0175,0.8874,32916.81,0.03,True,2021-01-24 08:00:00+00:00,2021-01-25 08:00:00+00:00,weekend,sunday,32653.59
atm_put,BTC-25JAN21-33000-P,33000.0,P,2021-01-25 08:00:00+00:00,0.019,0.9123,32984.96,0.06,True,2021-01-24 08:00:00+00:00,2021-01-25 08:00:00+00:00,weekend,sunday,32653.59
otm_call,BTC-25JAN21-36000-C,36000.0,C,2021-01-25 08:00:00+00:00,0.0005,0.9732,32620.88,0.78,True,2021-01-24 08:00:00+00:00,2021-01-25 08:00:00+00:00,weekend,sunday,32653.59
otm_put,BTC-25JAN21-29000-P,29000.0,P,2021-01-25 08:00:00+00:00,0.0005,1.1614,32663.28,0.51,True,2021-01-24 08:00:00+00:00,2021-01-25 08:00:00+00:00,weekend,sunday,32653.59
atm_call,BTC-26JAN21-33000-C,33000.0,C,2021-01-26 08:00:00+00:00,0.026,1.0502,33281.34,1.3,True,2021-01-25 08:00:00+00:00,2021-01-26 08:00:00+00:00,weekday,monday,33456.87
atm_put,BTC-26JAN21-33000-P,33000.0,P,2021-01-26 08:00:00+00:00,0.013,0.8482999999999999,33317.46,0.07,True,2021-01-25 08:00:00+00:00,2021-01-26 08:00:00+00:00,weekday,monday,33456.87
otm_call,BTC-26JAN21-37000-C,37000.0,C,2021-01-26 08:00:00+00:00,0.0005,1.0232,33274.14,0.26,True,2021-01-25 08:00:00+00:00,2021-01-26 08:00:00+00:00,weekday,monday,33456.87
otm_put,BTC-26JAN21-29000-P,29000.0,P,2021-01-26 08:00:00+00:00,0.0005,1.2963999999999998,33061.88,1.78,True,2021-01-25 08:00:00+00:00,2021-01-26 08:00:00+00:00,weekday,monday,33456.87
atm_call,BTC-27JAN21-32000-C,32000.0,C,2021-01-27 08:00:00+00:00,0.019,1.027,31821.04,0.04,True,2021-01-26 08:00:00+00:00,2021-01-27 08:00:00+00:00,weekday,tuesday,31911.0
atm_put,BTC-27JAN21-32000-P,32000.0,P,2021-01-27 08:00:00+00:00,0.025,0.9447,31683.7,0.01,True,2021-01-26 08:00:00+00:00,2021-01-27 08:00:00+00:00,weekday,tuesday,31911.0
otm_call,BTC-27JAN21-37000-C,37000.0,C,2021-01-27 08:00:00+00:00,0.0005,1.3793,31897.11,1.0,True,2021-01-26 08:00:00+00:00,2021-01-27 08:00:00+00:00,weekday,tuesday,31911.0
otm_put,BTC-27JAN21-28000-P,28000.0,P,2021-01-27 08:00:00+00:00,0.0015,1.4512,31692.52,0.2,True,2021-01-26 08:00:00+00:00,2021-01-27 08:00:00+00:00,weekday,tuesday,31911.0
atm_call,BTC-28JAN21-31000-C,31000.0,C,2021-01-28 08:00:00+00:00,0.025,1.0862,31169.26,1.1,True,2021-01-27 08:00:00+00:00,2021-01-28 08:00:00+00:00,weekday,wednesday,31214.59
atm_put,BTC-28JAN21-31000-P,31000.0,P,2021-01-28 08:00:00+00:00,0.019,1.1867,31344.79,0.72,True,2021-01-27 08:00:00+00:00,2021-01-28 08:00:00+00:00,weekday,wednesday,31214.59
otm_call,BTC-28JAN21-36000-C,36000.0,C,2021-01-28 08:00:00+00:00,0.0005,1.3089,31292.93,0.85,True,2021-01-27 08:00:00+00:00,2021-01-28 08:00:00+00:00,weekday,wednesday,31214.59
otm_put,BTC-28JAN21-28000-P,28000.0,P,2021-01-28 08:00:00+00:00,0.004,1.7135,31327.44,0.73,True,2021-01-27 08:00:00+00:00,2021-01-28 08:00:00+00:00,weekday,wednesday,31214.59
atm_call,BTC-29JAN21-31000-C,31000.0,C,2021-01-29 08:00:00+00:00,0.0295,1.1899,31271.3,0.14,True,2021-01-28 08:00:00+00:00,2021-01-29 08:00:00+00:00,weekday,thursday,31104.71
atm_put,BTC-29JAN21-31000-P,31000.0,P,2021-01-29 08:00:00+00:00,0.02,1.1707,31277.19,0.04,True,2021-01-28 08:00:00+00:00,2021-01-29 08:00:00+00:00,weekday,thursday,31104.71
otm_call,BTC-29JAN21-36000-C,36000.0,C,2021-01-29 08:00:00+00:00,0.0005,1.306,31219.35,0.02,True,2021-01-28 08:00:00+00:00,2021-01-29 08:00:00+00:00,weekday,thursday,31104.71
otm_put,BTC-29JAN21-26000-P,26000.0,P,2021-01-29 08:00:00+00:00,0.0005,1.6283,31044.38,0.42,True,2021-01-28 08:00:00+00:00,2021-01-29 08:00:00+00:00,weekday,thursday,31104.71
atm_call,BTC-30JAN21-36000-C,36000.0,C,2021-01-30 08:00:00+00:00,0.0405,1.6565,36467.12,1.74,True,2021-01-29 08:00:00+00:00,2021-01-30 08:00:00+00:00,weekday,friday,36344.11
atm_put,BTC-30JAN21-36000-P,36000.0,P,2021-01-30 08:00:00+00:00,0.025,1.4503,36267.93,1.74,True,2021-01-29 08:00:00+00:00,2021-01-30 08:00:00+00:00,weekday,friday,36344.11
otm_call,BTC-30JAN21-42000-C,42000.0,C,2021-01-30 08:00:00+00:00,0.01,2.4571,36864.85,1.72,True,2021-01-29 08:00:00+00:00,2021-01-30 08:00:00+00:00,weekday,friday,36344.11
otm_put,BTC-30JAN21-33000-P,33000.0,P,2021-01-30 08:00:00+00:00,0.002,1.5119999999999998,37043.45,1.71,True,2021-01-29 08:00:00+00:00,2021-01-30 08:00:00+00:00,weekday,friday,36344.11
atm_call,BTC-31JAN21-34000-C,34000.0,C,2021-01-31 08:00:00+00:00,0.027,1.1383,34206.32,0.07,True,2021-01-30 08:00:00+00:00,2021-01-31 08:00:00+00:00,weekend,saturday,33924.66
atm_put,BTC-31JAN21-34000-P,34000.0,P,2021-01-31 08:00:00+00:00,0.02,1.1297,34235.57,0.09,True,2021-01-30 08:00:00+00:00,2021-01-31 08:00:00+00:00,weekend,saturday,33924.66
otm_call,BTC-31JAN21-37000-C,37000.0,C,2021-01-31 08:00:00+00:00,0.0045,1.2732,34322.44,0.1,True,2021-01-30 08:00:00+00:00,2021-01-31 08:00:00+00:00,weekend,saturday,33924.66
otm_put,BTC-31JAN21-30000-P,30000.0,P,2021-01-31 08:00:00+00:00,0.0005,1.2396,34174.83,0.03,True,2021-01-30 08:00:00+00:00,2021-01-31 08:00:00+00:00,weekend,saturday,33924.66
atm_call,BTC-1FEB21-34000-C,34000.0,C,2021-02-01 08:00:00+00:00,0.014,0.847,33729.14,0.21,True,2021-01-31 08:00:00+00:00,2021-02-01 08:00:00+00:00,weekend,sunday,33607.78
atm_put,BTC-1FEB21-34000-P,34000.0,P,2021-02-01 08:00:00+00:00,0.028,0.9437,33488.87,0.02,True,2021-01-31 08:00:00+00:00,2021-02-01 08:00:00+00:00,weekend,sunday,33607.78
otm_call,BTC-1FEB21-39000-C,39000.0,C,2021-02-01 08:00:00+00:00,0.0005,1.4079,33563.75,1.48,True,2021-01-31 08:00:00+00:00,2021-02-01 08:00:00+00:00,weekend,sunday,33607.78
otm_put,BTC-1FEB21-30000-P,30000.0,P,2021-02-01 08:00:00+00:00,0.001,1.2483,33616.91,0.07,True,2021-01-31 08:00:00+00:00,2021-02-01 08:00:00+00:00,weekend,sunday,33607.78
atm_call,BTC-2FEB21-34000-C,34000.0,C,2021-02-02 08:00:00+00:00,0.0205,1.0641,33861.71,0.01,True,2021-02-01 08:00:00+00:00,2021-02-02 08:00:00+00:00,weekday,monday,34494.2
atm_put,BTC-2FEB21-34000-P,34000.0,P,2021-02-02 08:00:00+00:00,0.023,0.9624,33783.05,0.63,True,2021-02-01 08:00:00+00:00,2021-02-02 08:00:00+00:00,weekday,monday,34494.2
otm_call,BTC-2FEB21-39000-C,39000.0,C,2021-02-02 08:00:00+00:00,0.0005,1.2834,33915.17,0.02,True,2021-02-01 08:00:00+00:00,2021-02-02 08:00:00+00:00,weekday,monday,34494.2
otm_put,BTC-2FEB21-30000-P,30000.0,P,2021-02-02 08:00:00+00:00,0.0005,1.166,33853.04,0.04,True,2021-02-01 08:00:00+00:00,2021-02-02 08:00:00+00:00,weekday,monday,34494.2
atm_call,BTC-3FEB21-35000-C,35000.0,C,2021-02-03 08:00:00+00:00,0.013,0.872,34603.19,0.98,True,2021-02-02 08:00:00+00:00,2021-02-03 08:00:00+00:00,weekday,tuesday,34687.91
atm_put,BTC-3FEB21-35000-P,35000.0,P,2021-02-03 08:00:00+00:00,0.015,0.953,35317.72,1.14,True,2021-02-02 08:00:00+00:00,2021-02-03 08:00:00+00:00,weekday,tuesday,34687.91
otm_call,BTC-3FEB21-39000-C,39000.0,C,2021-02-03 08:00:00+00:00,0.0005,1.0883,34872.42,1.03,True,2021-02-02 08:00:00+00:00,2021-02-03 08:00:00+00:00,weekday,tuesday,34687.91
otm_put,BTC-3FEB21-31000-P,31000.0,P,2021-02-03 08:00:00+00:00,0.001,1.3434,34979.9,1.08,True,2021-02-02 08:00:00+00:00,2021-02-03 08:00:00+00:00,weekday,tuesday,34687.91
atm_call,BTC-4FEB21-36000-C,36000.0,C,2021-02-04 08:00:00+00:00,0.0225,0.9482,36164.14,0.08,True,2021-02-03 08:00:00+00:00,2021-02-04 08:00:00+00:00,weekday,wednesday,36065.78
atm_put,BTC-4FEB21-36000-P,36000.0,P,2021-02-04 08:00:00+00:00,0.015,0.9252,36301.4,0.01,True,2021-02-03 08:00:00+00:00,2021-02-04 08:00:00+00:00,weekday,wednesday,36065.78
otm_call,BTC-4FEB21-40000-C,40000.0,C,2021-02-04 08:00:00+00:00,0.0005,1.0169,36068.65,1.03,True,2021-02-03 08:00:00+00:00,2021-02-04 08:00:00+00:00,weekday,wednesday,36065.78
otm_put,BTC-4FEB21-32000-P,32000.0,P,2021-02-04 08:00:00+00:00,0.0005,1.1657,36064.03,0.39,True,2021-02-03 08:00:00+00:00,2021-02-04 08:00:00+00:00,weekday,wednesday,36065.78
atm_call,BTC-5FEB21-37000-C,37000.0,C,2021-02-05 08:00:00+00:00,0.0325,0.8542000000000001,37917.0,0.93,True,2021-02-04 08:00:00+00:00,2021-02-05 08:00:00+00:00,weekday,thursday,37367.92
atm_put,BTC-5FEB21-37000-P,37000.0,P,2021-02-05 08:00:00+00:00,0.004,0.863,38562.07,0.62,True,2021-02-04 08:00:00+00:00,2021-02-05 08:00:00+00:00,weekday,thursday,37367.92
otm_call,BTC-5FEB21-43000-C,43000.0,C,2021-02-05 08:00:00+00:00,0.0005,1.1596,38083.22,0.88,True,2021-02-04 08:00:00+00:00,2021-02-05 08:00:00+00:00,weekday,thursday,37367.92
otm_put,BTC-5FEB21-32000-P,32000.0,P,2021-02-05 08:00:00+00:00,0.0005,1.4416,37171.38,1.32,True,2021-02-04 08:00:00+00:00,2021-02-05 08:00:00+00:00,weekday,thursday,37367.92
atm_call,BTC-6FEB21-38000-C,38000.0,C,2021-02-06 08:00:00+00:00,0.0125,0.8062,37615.91,0.34,True,2021-02-05 08:00:00+00:00,2021-02-06 08:00:00+00:00,weekday,friday,37746.77
atm_put,BTC-6FEB21-38000-P,38000.0,P,2021-02-06 08:00:00+00:00,0.0215,0.8678,37710.66,0.82,True,2021-02-05 08:00:00+00:00,2021-02-06 08:00:00+00:00,weekday,friday,37746.77
otm_call,BTC-6FEB21-41000-C,41000.0,C,2021-02-06 08:00:00+00:00,0.001,0.9534,37754.85,0.98,True,2021-02-05 08:00:00+00:00,2021-02-06 08:00:00+00:00,weekday,friday,37746.77
otm_put,BTC-6FEB21-32000-P,32000.0,P,2021-02-06 08:00:00+00:00,0.0005,1.5137,37642.25,0.36,True,2021-02-05 08:00:00+00:00,2021-02-06 08:00:00+00:00,weekday,friday,37746.77
atm_call,BTC-7FEB21-39000-C,39000.0,C,2021-02-07 08:00:00+00:00,0.0245,0.8553000000000001,39459.09,0.02,True,2021-02-06 08:00:00+00:00,2021-02-07 08:00:00+00:00,weekend,saturday,39471.44
atm_put,BTC-7FEB21-39000-P,39000.0,P,2021-02-07 08:00:00+00:00,0.0105,0.7855,39489.56,0.08,True,2021-02-06 08:00:00+00:00,2021-02-07 08:00:00+00:00,weekend,saturday,39471.44
otm_call,BTC-7FEB21-43000-C,43000.0,C,2021-02-07 08:00:00+00:00,0.0005,0.8393999999999999,39518.1,0.05,True,2021-02-06 08:00:00+00:00,2021-02-07 08:00:00+00:00,weekend,saturday,39471.44
otm_put,BTC-7FEB21-34000-P,34000.0,P,2021-02-07 08:00:00+00:00,0.0005,1.4052,39502.58,0.07,True,2021-02-06 08:00:00+00:00,2021-02-07 08:00:00+00:00,weekend,saturday,39471.44
atm_call,BTC-8FEB21-40000-C,40000.0,C,2021-02-08 08:00:00+00:00,0.009,0.8359000000000001,39140.17,0.01,True,2021-02-07 08:00:00+00:00,2021-02-08 08:00:00+00:00,weekend,sunday,39540.0
atm_put,BTC-8FEB21-40000-P,40000.0,P,2021-02-08 08:00:00+00:00,0.0195,0.7125,39600.97,1.94,True,2021-02-07 08:00:00+00:00,2021-02-08 08:00:00+00:00,weekend,sunday,39540.0
otm_call,BTC-8FEB21-42000-C,42000.0,C,2021-02-08 08:00:00+00:00,0.0025,0.9134,39672.53,1.89,True,2021-02-07 08:00:00+00:00,2021-02-08 08:00:00+00:00,weekend,sunday,39540.0
otm_put,BTC-8FEB21-35000-P,35000.0,P,2021-02-08 08:00:00+00:00,0.0005,1.1012,39175.67,0.04,True,2021-02-07 08:00:00+00:00,2021-02-08 08:00:00+00:00,weekend,sunday,39540.0
atm_call,BTC-9FEB21-39000-C,39000.0,C,2021-02-09 08:00:00+00:00,0.0225,0.8989,39254.95,0.09,True,2021-02-08 08:00:00+00:00,2021-02-09 08:00:00+00:00,weekday,monday,39224.0
atm_put,BTC-9FEB21-39000-P,39000.0,P,2021-02-09 08:00:00+00:00,0.0155,0.9235,39279.83,0.08,True,2021-02-08 08:00:00+00:00,2021-02-09 08:00:00+00:00,weekday,monday,39224.0
otm_call,BTC-9FEB21-43000-C,43000.0,C,2021-02-09 08:00:00+00:00,0.0005,0.9143,39227.25,0.71,True,2021-02-08 08:00:00+00:00,2021-02-09 08:00:00+00:00,weekday,monday,39224.0
otm_put,BTC-9FEB21-37000-P,37000.0,P,2021-02-09 08:00:00+00:00,0.0035,1.0364,39277.3,0.07,True,2021-02-08 08:00:00+00:00,2021-02-09 08:00:00+00:00,weekday,monday,39224.0
atm_call,BTC-10FEB21-47000-C,47000.0,C,2021-02-10 08:00:00+00:00,0.0245,1.2623,46828.55,1.5,True,2021-02-09 08:00:00+00:00,2021-02-10 08:00:00+00:00,weekday,tuesday,47207.11
atm_put,BTC-10FEB21-47000-P,47000.0,P,2021-02-10 08:00:00+00:00,0.0195,1.2584,47584.69,0.25,True,2021-02-09 08:00:00+00:00,2021-02-10 08:00:00+00:00,weekday,tuesday,47207.11
otm_call,BTC-10FEB21-54000-C,54000.0,C,2021-02-10 08:00:00+00:00,0.0015,1.469,47348.31,0.27,True,2021-02-09 08:00:00+00:00,2021-02-10 08:00:00+00:00,weekday,tuesday,47207.11
otm_put,BTC-10FEB21-41000-P,41000.0,P,2021-02-10 08:00:00+00:00,0.0005,1.3424,47012.71,1.4,True,2021-02-09 08:00:00+00:00,2021-02-10 08:00:00+00:00,weekday,tuesday,47207.11
atm_call,BTC-11FEB21-47000-C,47000.0,C,2021-02-11 08:00:00+00:00,0.024,1.2097,46820.01,0.04,True,2021-02-10 08:00:00+00:00,2021-02-11 08:00:00+00:00,weekday,wednesday,46739.75
atm_put,BTC-11FEB21-47000-P,47000.0,P,2021-02-11 08:00:00+00:00,0.0245,1.0999,46796.25,0.05,True,2021-02-10 08:00:00+00:00,2021-02-11 08:00:00+00:00,weekday,wednesday,46739.75
otm_call,BTC-11FEB21-54000-C,54000.0,C,2021-02-11 08:00:00+00:00,0.0005,1.3125,46742.31,0.01,True,2021-02-10 08:00:00+00:00,2021-02-11 08:00:00+00:00,weekday,wednesday,46739.75
otm_put,BTC-11FEB21-41000-P,41000.0,P,2021-02-11 08:00:00+00:00,0.0005,1.2577,46750.79,0.07,True,2021-02-10 08:00:00+00:00,2021-02-11 08:00:00+00:00,weekday,wednesday,46739.75
atm_call,BTC-12FEB21-45000-C,45000.0,C,2021-02-12 08:00:00+00:00,0.0155,0.9127,44642.73,0.33,True,2021-02-11 08:00:00+00:00,2021-02-12 08:00:00+00:00,weekday,thursday,45067.43
atm_put,BTC-12FEB21-45000-P,45000.0,P,2021-02-12 08:00:00+00:00,0.0205,1.0517,45047.51,1.26,True,2021-02-11 08:00:00+00:00,2021-02-12 08:00:00+00:00,weekday,thursday,45067.43
otm_call,BTC-12FEB21-52000-C,52000.0,C,2021-02-12 08:00:00+00:00,0.0005,1.3847,44698.71,0.44,True,2021-02-11 08:00:00+00:00,2021-02-12 08:00:00+00:00,weekday,thursday,45067.43
otm_put,BTC-12FEB21-38000-P,38000.0,P,2021-02-12 08:00:00+00:00,0.0005,1.5226,44795.43,0.21,True,2021-02-11 08:00:00+00:00,2021-02-12 08:00:00+00:00,weekday,thursday,45067.43
atm_call,BTC-13FEB21-47000-C,47000.0,C,2021-02-13 08:00:00+00:00,0.03,1.2142,47377.87,0.04,True,2021-02-12 08:00:00+00:00,2021-02-13 08:00:00+00:00,weekday,friday,47154.16
atm_put,BTC-13FEB21-47000-P,47000.0,P,2021-02-13 08:00:00+00:00,0.018,1.0575,47341.11,0.04,True,2021-02-12 08:00:00+00:00,2021-02-13 08:00:00+00:00,weekday,friday,47154.16
otm_call,BTC-13FEB21-54000-C,54000.0,C,2021-02-13 08:00:00+00:00,0.0005,1.2214,47320.74,0.13,True,2021-02-12 08:00:00+00:00,2021-02-13 08:00:00+00:00,weekday,friday,47154.16
